CUSTOMER_ID,ORDER_ID,item1,item2,item3,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
227754535,7911258481,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub,8 pc Grilled Wings Combo,20pc Spicy Feast Deal,10 pc Grilled Wings
195445157,3897323240,Regular Buffalo Fries,32 Oz Soda,Cheese Fries - Regular,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries
756383486,5888699408,20pc Spicy Feast Deal,Fried Corn - Large,30 pc Grilled Wings,Ranch Dip - Regular,Ranch Dip - Large,Add 5 Grilled Wings
866746465,843734867,10 pc Spicy Wings,Veggie Sticks Spicy,Large Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries
317051758,8678648026,15 pc Spicy Wings,10 pc Grilled Wings Combo,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Fried Corn - Regular
325527378,2291679795,Fried Corn - Large,8 pc Crispy Strips Combo,Cheese Dip - Medium,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
815216424,845704570,3 pc Crispy Strips Combo,2 pc Crispy Strips,Fried Corn - Regular,Veggie Sticks Spicy,10 pc Grilled Wings Combo,Ranch Dip - Regular
368432562,4457792472,6 pc Mixed Wings Combo,10 pc Mixed Wings Combo,8 pc Spicy Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries
687993759,9598598332,Large Buffalo Fries,Chicken Sub,Add 5 Grilled Wings,24 pc Family Grilled Wings,Flavor Platter,Add 5 Spicy Wings
262751148,5403972916,Cheese Fries - Large,4 pc Crispy Strips,Ranch Dip - Regular,10 pc Spicy Wings,15 pc Spicy Wings,20 pc Grilled Wings
463584425,5210859975,Ranch Dip - Large,Large Buffalo Fries,2 pc Crispy Strips,Dipping Sauce,20pc Spicy Feast Deal,20 pc Grilled Wings
826854805,3493872275,10 pc Grilled Wings Combo,Ranch Dip - Regular,15 pc Grilled Wings,Chicken Sub Combo,2 pc Crispy Strips,Regular Buffalo Fries
980328615,3687052263,Flavor Platter,Fried Corn - Regular,20 Oz Soda,Add 5 Grilled Wings,Ranch Dip - Large,32 Oz Soda
129620366,3703047186,Fried Corn - Large,10 pc Grilled Wings Combo,Large Veggie Sticks,Ranch Dip - Large,6 pc Grilled Wings Combo,Chicken Sub Combo
87552861,7451586334,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Fried Corn - Large,Ranch Dip - Regular,6 pc Grilled Wings Combo,Ranch Dip - Large
917703095,5635930911,15 pc Spicy Wings,Fried Corn - Regular,Regular Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,Honey Mustard Dip - Regular
449367981,149194430,3 pc Crispy Strips Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,8 pc Crispy Strips Combo,6 pc Spicy Wings Combo,Fried Corn - Regular
157620852,189700058,Regular Buffalo Fries,Flavor Platter,Fried Corn - Regular,Add 5 Spicy Wings,Ranch Dip - Regular,Cheese Dip - Medium
945003101,9902416399,Fried Corn - Large,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Cheese Dip - Medium,Cheese Dip - Regular,Ranch Dip - Regular
6450756,7123011493,Fried Corn - Large,Chicken Sub,Large Buffalo Fries,20pc Spicy Feast Deal,40 pc Family Grilled Wings,Flavor Platter
868901765,8579149558,Fried Corn - Large,4 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings,10 pc Spicy Wings,15 pc Mixed Wings
429524654,9182909034,Chicken Sub,Ranch Dip - Large,Large Buffalo Fries,24 pc Family Grilled Wings,20 pc Grilled Wings,20pc Spicy Feast Deal
221472051,9904341555,Add 5 Grilled Wings,Fried Corn - Regular,Ranch Dip - Large,10 pc Grilled Wings,10 pc Grilled Wings Combo,20pc Spicy Feast Deal
458842827,161016703,Ranch Dip - Regular,5 pc Crispy Strips Combo,10 pc Spicy Wings Combo,3 Strips Lunch,10 pc Spicy Wings,Regular Buffalo Fries
113008173,6246409026,Ranch Dip - Regular,Fried Corn - Regular,20 Oz Soda,Regular Buffalo Fries,20pc Spicy Feast Deal,10 pc Spicy Wings
57587803,4249966598,Cheese Dip - Medium,10 pc Grilled Wings Combo,Drink Upgrade,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
554691087,5761345857,7 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings,Regular Buffalo Fries,10 pc Grilled Wings Combo,Fried Corn - Large
566583111,2677403846,Ranch Dip - Regular,6 pc Grilled Wings Combo,10 pc Grilled Wings,10 pc Grilled Wings Combo,2 pc Crispy Strips,Regular Buffalo Fries
682663568,2929188397,20 pc Grilled Wings,7 pc Crispy Strips,Fried Corn - Large,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
193203151,4073275741,32 Oz Soda,Triple Chocolate Cake,Large Veggie Sticks Spicy,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
415538640,64684542,Cheese Fries - Regular,Add 5 Grilled Wings,7 pc Crispy Strips,Honey Mustard Dip - Regular,32 Oz Soda,Ranch Dip - Regular
955479241,9873278175,Large Buffalo Fries,Blue Cheese Dip - Regular,10 pc Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,10 pc Grilled Wings
957361868,1091012853,10 pc Grilled Wings,Blue Cheese Dip - Regular,Regular Buffalo Fries,Ranch Dip - Regular,8 pc Spicy Wings Combo,Veggie Sticks Spicy
523614277,3678864067,Regular Buffalo Fries,5 pc Crispy Strips Combo,Ranch Dip - Regular,15 pc Grilled Wings,8 pc Spicy Wings Combo,6 pc Grilled Wings Combo
973871811,4014744899,15 pc Grilled Wings,Regular Buffalo Fries,Honey Mustard Dip - Regular,Ranch Dip - Regular,10 pc Grilled Wings,2 pc Crispy Strips
795795052,195530503,15 pc Grilled Wings,Ranch Dip - Regular,Add 5 Grilled Wings,Large Buffalo Fries,Regular Buffalo Fries,20pc Spicy Feast Deal
934027151,1380255862,10 pc Grilled Wings Combo,32 Oz Soda,Ranch Dip - Regular,10 pc Grilled Wings,20pc Spicy Feast Deal,Fried Corn - Regular
608611161,3330312221,Ranch Dip - Large,7 pc Crispy Strips,40 pc Family Grilled Wings,Large Buffalo Fries,Dipping Sauce,Fried Corn - Large
911918093,7825505059,5 pc Crispy Strips Combo,3 pc Crispy Strips Combo,Fried Corn - Large,Veggie Sticks Spicy,Chicken Sub Combo,Ranch Dip - Large
623755486,89246613,Ranch Dip - Regular,Chicken Sub,Large Buffalo Fries,20 pc Grilled Wings,6 pc Grilled Wings Combo,15 pc Grilled Wings
970435241,5988110499,Fried Corn - Regular,15 pc Mixed Wings,Ranch Dip - Large,Large Buffalo Fries,Regular Buffalo Fries,6 pc Strips Meal for 2
174940085,3425989631,Voodoo Fries - Regular,10 pc Grilled Wings,Add 5 Spicy Wings,Ranch Dip - Regular,3 pc Crispy Strips Combo,Ranch Dip - Large
321653444,9129739719,Ranch Dip - Large,25 pc Game Day Pack,Regular Buffalo Fries,2 pc Crispy Strips,Large Veggie Sticks Spicy,Add 5 Spicy Wings
103248341,3153984013,Ranch Dip - Regular,10 pc Grilled Wings,Regular Buffalo Fries,Add 5 Spicy Wings,10 pc Spicy Wings,10 pc Grilled Wings Combo
615532126,7552433392,Triple Chocolate Cake,Chicken Sub,20pc Spicy Feast Deal,Voodoo Fries - Large,Chicken Sub Combo,20 Oz Soda
450093457,7877461865,Ranch Dip - Large,Chicken Sub Combo,6 pc Spicy Wings Combo,10 pc Grilled Wings,2 pc Crispy Strips,Fried Corn - Regular
880760619,3134091315,Ranch Dip - Large,20pc Spicy Feast Deal,Large Buffalo Fries,Add 5 Spicy Wings,32 Oz Soda,30 pc Family Grilled Wings
397747481,5433442772,20pc Spicy Feast Deal,Voodoo Fries - Large,10 pc Grilled Wings Combo,Fried Corn - Large,10 pc Spicy Wings Combo,Ranch Dip - Regular
415422291,6943924195,8 pc Grilled Wings Combo,Chicken Sub,Chicken Sub Combo,8 pc Spicy Wings Combo,6 pc Grilled Wings Combo,3 pc Crispy Strips Combo
202158103,3566623091,Add 5 Spicy Wings,2 pc Crispy Strips,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Regular,Cheese Fries - Large
575371964,779002209,Ranch Dip - Regular,Large Buffalo Fries,Fried Corn - Large,30 pc Grilled Wings,15 pc Grilled Wings,20 Oz Soda
329572708,6600463412,Veggie Sticks,Ranch Dip - Regular,10 pc Grilled Wings,Honey Mustard Dip - Regular,20 pc Grilled Wings,6 pc Spicy Wings Combo
86219496,9294151036,Cheese Dip - Regular,10 pc Spicy Wings,20pc Spicy Feast Deal,Cheese Fries - Regular,Fried Corn - Regular,Ranch Dip - Regular
386518203,3598193603,Ranch Dip - Large,10 pc Grilled Wings Combo,Fried Corn - Large,Large Veggie Sticks Spicy,32 Oz Soda,7 pc Crispy Strips
563812737,4184105911,8 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo,2 pc Crispy Strips,10 pc Grilled Wings
938626764,5865107623,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Spicy Wings,10 pc Grilled Wings,20 Oz Soda,Fried Corn - Regular
53289142,2564428242,6 pc Spicy Wings Combo,8 pc Grilled Wings Combo,Honey Mustard Dip - Regular,2 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries
676803784,8720474381,30 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips,Large Buffalo Fries,Fried Corn - Regular
499291047,402049448,Chicken Sub Combo,25 pc Game Day Pack,Ranch Dip - Regular,10 pc Grilled Wings,Cheese Fries - Large,Voodoo Fries - Large
230389723,2580653930,Add 5 Spicy Wings,Ranch Dip - Large,20pc Spicy Feast Deal,Large Buffalo Fries,32 Oz Soda,2 pc Crispy Strips
633868803,1662201650,Ranch Dip - Regular,8 pc Grilled Wings Combo,2 pc Crispy Strips,10 pc Grilled Wings Combo,Fried Corn - Regular,6 pc Spicy Wings Combo
339644701,3122160570,Regular Buffalo Fries,10 pc Spicy Wings,Add 5 Spicy Wings,Ranch Dip - Regular,Voodoo Fries - Regular,15 pc Spicy Wings
623349349,4892284959,Large Buffalo Fries,Ranch Dip - Regular,Chicken Sub,20 pc Grilled Wings,10 pc Grilled Wings,15 pc Grilled Wings
251956256,9765325485,Chicken Sub Combo,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo,Triple Chocolate Cake,10 pc Grilled Wings Combo,8 pc Spicy Wings Combo
717724872,8286138593,Fried Corn - Large,15 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Regular,Honey Mustard Dip - Regular,Ranch Dip - Large
216933344,5908404250,Regular Buffalo Fries,10 pc Spicy Wings Combo,6 pc Spicy Wings Combo,10 pc Spicy Wings,Chicken Sub,Ranch Dip - Regular
646434146,9980257104,4 pc Crispy Strips,Ranch Dip - Regular,Large Buffalo Fries,Add 5 Spicy Wings,10 pc Grilled Wings,20 pc Mixed Wings
96300197,8104541214,Veggie Sticks Spicy,3 Strips Lunch,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
605308343,7804082815,Dipping Sauce,Buffalo Fries,10 pc Grilled Wings Combo,5 pc Crispy Strips Combo,8 pc Spicy Wings Combo,20pc Spicy Feast Deal
656721128,6088506731,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,3 pc Crispy Strips Combo
224542542,6960438243,Fried Corn - Large,Chicken Sub Combo,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub,15 pc Spicy Wings Combo
595034788,4986192894,Fried Corn - Large,20pc Spicy Feast Deal,Large Fruit Punch,Large Buffalo Fries,Flavor Platter,Ranch Dip - Regular
391414991,3912785177,Flavor Platter,32 Oz Soda,Carrot Sticks,Voodoo Fries - Regular,Ranch Dip - Regular,Regular Buffalo Fries
324677010,4723415444,32 Oz Soda,Ranch Dip - Large,4 pc Crispy Strips,Flavor Platter,10 pc Grilled Wings Combo,20pc Spicy Feast Deal
417607402,9944971039,20pc Spicy Feast Deal,Add 5 Spicy Wings,2 pc Crispy Strips,Voodoo Fries - Large,Large Veggie Sticks,Fried Corn - Regular
894858320,3937681639,Large Buffalo Fries,4 pc Crispy Strips,32 Oz Soda,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Regular
332236134,2592912829,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,10 pc Grilled Wings,20 Oz Soda,20pc Spicy Feast Deal
64414656,9561668311,Ranch Dip - Regular,10 pc Grilled Wings,Veggie Sticks Spicy,Regular Buffalo Fries,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo
424828786,5080199919,Large Buffalo Fries,Fried Corn - Large,Large Fruit Punch,40 pc Family Mixed Wings,Flavor Platter,40 pc Family Grilled Wings
646703146,7723429852,Flavor Platter,Fried Corn - Regular,Blue Cheese Dip - Regular,Dipping Sauce,Ranch Dip - Regular,10 pc Grilled Wings
549872455,4446614197,15 pc Grilled Wings,2 pc Crispy Strips,Voodoo Fries - Regular,Ranch Dip - Regular,Ranch Dip - Large,Chicken Sub Combo
968736911,9468148005,Ranch Dip - Regular,32 Oz Soda,Regular Buffalo Fries,10 pc Spicy Wings,20 Oz Soda,20pc Spicy Feast Deal
550649966,4694297946,Large Veggie Sticks Spicy,10 pc Grilled Wings,Ranch Dip - Regular,30 pc Grilled Wings,6 pc Grilled Wings Combo,20pc Spicy Feast Deal
738683097,3808930561,15 pc Grilled Wings,Large Buffalo Fries,Add 5 Grilled Wings,Ranch Dip - Regular,Blue Cheese Dip - Regular,2 pc Crispy Strips
203712731,6982374850,10 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo,6 pc Spicy Wings Combo
681198631,8468810171,6 pc Spicy Wings Combo,Chicken Sub,Regular Buffalo Fries,32 Oz Soda,Ranch Dip - Regular,8 pc Spicy Wings Combo
182944548,8601280066,Large Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Regular,10 pc Grilled Wings,Fried Corn - Regular,20 pc Mixed Wings
833663416,1050374471,10 pc Grilled Wings,2 pc Crispy Strips,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Large Buffalo Fries
547203527,9941791640,10 pc Spicy Wings,Voodoo Fries - Large,6 pc Spicy Wings Combo,4 pc Crispy Strips,10 pc Grilled Wings Combo,Ranch Dip - Regular
937567045,7345676210,4 pc Crispy Strips,Ranch Dip - Regular,Add 5 Grilled Wings,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries
964798610,7828339133,Cheese Dip - Regular,Fried Corn - Large,Flavor Platter,Ranch Dip - Regular,10 pc Spicy Wings,15 pc Spicy Wings
289675025,8384181700,Fried Corn - Large,40 pc Family Mixed Wings,3 pc Crispy Strips Combo,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
707414765,5514030001,Add 5 Spicy Wings,Voodoo Fries - Large,Large Fruit Punch,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
175417408,4332647365,32 Oz Soda,6 pc Strips Meal for 2,2 pc Crispy Strips,10 pc Spicy Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular
486674052,8869495661,Large Buffalo Fries,Cheese Dip - Regular,50 pc Family Mixed Wings,Large Fruit Punch,Ranch Dip - Regular,Regular Buffalo Fries
38437793,9943402234,2 pc Crispy Strips,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub Combo,40 pc Family Grilled Wings,Voodoo Fries - Regular
671222138,9578744084,10 pc Spicy Wings,15 pc Spicy Wings,10 pc Spicy Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
206164086,4013390863,Regular Buffalo Fries,32 Oz Soda,Ranch Dip - Regular,Fried Corn - Regular,10 pc Spicy Wings,15 pc Spicy Wings
267268077,5528614490,32 Oz Soda,Large Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Ranch Dip - Regular,Large Veggie Sticks Spicy
309838220,2615222419,10 pc Grilled Wings,Ranch Dip - Large,Fried Corn - Regular,2 pc Crispy Strips,Add 5 Grilled Wings,20pc Spicy Feast Deal
538487373,6763597486,Large Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Regular,7 pc Crispy Strips,10 pc Spicy Wings Combo,Chicken Sub Combo
58206613,148192143,Ranch Dip - Regular,6 pc Grilled Wings Combo,2 pc Crispy Strips,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Fried Corn - Regular
738207544,7724635245,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips,10 pc Grilled Wings,15 pc Grilled Wings,20 pc Grilled Wings
44094108,9243918922,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo,Dipping Sauce,Ranch Dip - Regular,8 pc Spicy Wings Combo,10 pc Grilled Wings Combo
409575901,7399106759,2 pc Crispy Strips,Large Veggie Sticks Spicy,20pc Spicy Feast Deal,Add 5 Spicy Wings,25 pc Game Day Pack,Ranch Dip - Large
565257723,8185688693,10 pc Grilled Wings,8 pc Crispy Strips Combo,Regular Buffalo Fries,Ranch Dip - Regular,4 pc Crispy Strips,Blue Cheese Dip - Regular
202271193,9075861896,25 pc Game Day Pack,Large Veggie Sticks Spicy,Ranch Dip - Large,Regular Buffalo Fries,Large Buffalo Fries,10 pc Grilled Wings
329166088,5067184636,Ranch Dip - Large,20pc Spicy Feast Deal,Carrot Sticks,Fried Corn - Regular,Add 5 Grilled Wings,Dipping Sauce
399504286,3284587094,Ranch Dip - Regular,Regular Buffalo Fries,Chicken Sub,15 pc Spicy Wings,10 pc Grilled Wings,24 pc Family Grilled Wings
260947911,1326802209,20pc Spicy Feast Deal,8 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,Fried Corn - Regular,Add 5 Spicy Wings
793137869,3883173125,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,10 pc Grilled Wings,Add 5 Spicy Wings,Fried Corn - Regular
131251895,5360506183,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Chicken Sub,Ranch Dip - Regular,Fried Corn - Regular,8 pc Grilled Wings Combo
360860655,6626762887,20 Oz Soda,6 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Large,Chicken Sub,20pc Spicy Feast Deal
755160508,9205073417,Veggie Sticks Spicy,Regular Buffalo Fries,Dipping Sauce,Ranch Dip - Regular,15 pc Grilled Wings Combo,4 pc Crispy Strips
918912101,2563015607,Regular Buffalo Fries,Add 5 Spicy Wings,Ranch Dip - Regular,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo,25 pc Game Day Pack
13241760,3199758831,15 pc Crispy Strips,Large Buffalo Fries,Ranch Dip - Large,4 pc Crispy Strips,Dipping Sauce,20 pc Grilled Wings
760968123,887209725,8 pc Spicy Wings Combo,10 pc Grilled Wings Combo,20 Oz Soda,Chicken Sub Combo,6 pc Spicy Wings Combo,Add 5 Grilled Wings
569313467,5109343398,Fried Corn - Regular,15 pc Spicy Wings,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Regular,Large Buffalo Fries
217982168,7641307244,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,10 pc Spicy Wings Combo,Blue Cheese Dip - Regular
393448697,6005522854,Cheese Fries - Large,10 pc Spicy Wings,15 pc Spicy Wings,Ranch Dip - Large,Voodoo Fries - Large,Regular Buffalo Fries
534545807,5182903773,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Dipping Sauce,Fried Corn - Regular,6 pc Grilled Wings Combo
883715525,1850333276,6 pc Grilled Wings Combo,20pc Spicy Feast Deal,Dipping Sauce,Ranch Dip - Large,Ranch Dip - Regular,2 pc Crispy Strips
104870240,467100205,8 pc Spicy Wings Combo,20pc Spicy Feast Deal,20 Oz Soda,6 pc Spicy Wings Combo,Ranch Dip - Regular,Fried Corn - Regular
432587169,88764602,Veggie Sticks Spicy,Large Buffalo Fries,Blue Cheese Dip - Large,20 pc Spicy Wings,4 pc Crispy Strips,30 pc Grilled Wings
892008507,1614891405,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular,2 pc Crispy Strips,3 pc Crispy Strips Combo,Fried Corn - Large,Dipping Sauce
338138769,3239632003,3 pc Crispy Strips Combo,10 pc Spicy Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Chicken Sub Combo
479612742,7484730548,Ranch Dip - Regular,Chicken Sub Combo,2 pc Crispy Strips,Dipping Sauce,Add 5 Spicy Wings,20pc Spicy Feast Deal
42614332,7463668969,Large Buffalo Fries,Ranch Dip - Large,10 pc Grilled Wings Combo,2 pc Crispy Strips,32 Oz Soda,Add 5 Grilled Wings
744067176,8426959494,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Grilled Wings,2 pc Crispy Strips,10 pc Spicy Wings
459375806,8328269437,2 pc Crispy Strips,Large Buffalo Fries,Cheese Dip - Large,6 pc Mixed Wings Combo,Flavor Platter,50 pc Family Grilled Wings
422449973,1201693840,20 Oz Soda,6 pc Strips Meal for 2,10 pc Grilled Wings,Blue Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries
716388952,2453493843,10 pc Grilled Wings Combo,7 pc Crispy Strips,Ranch Dip - Regular,Dipping Sauce,Regular Buffalo Fries,Fried Corn - Large
432592552,3414753082,Fried Corn - Regular,Ranch Dip - Regular,Triple Chocolate Cake,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings
920562649,2333712730,Large Buffalo Fries,Ranch Dip - Regular,Add 5 Spicy Wings,10 pc Spicy Wings,15 pc Spicy Wings Combo,20pc Spicy Feast Deal
593202879,3149103965,Large Buffalo Fries,25 pc Game Day Pack,Add 5 Spicy Wings,Add 5 Grilled Wings,Ranch Dip - Large,Ranch Dip - Regular
669804817,3336849433,8 pc Grilled Wings Combo,Veggie Sticks Spicy,Chicken Sub Combo,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Grilled Wings Combo
345062584,7653407549,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings,Dipping Sauce,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo
438286479,9721237453,30 pc Family Grilled Wings,Chicken Sub,Cheese Fries - Regular,5 pc Crispy Strips Combo,Ranch Dip - Regular,Regular Buffalo Fries
951629460,2549934521,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo,10 pc Grilled Wings,2 pc Crispy Strips,10 pc Spicy Wings
374285995,6962136703,Ranch Dip - Regular,20pc Spicy Feast Deal,10 pc Spicy Wings,Large Veggie Sticks Spicy,10 pc Grilled Wings Combo,Fried Corn - Regular
97444470,2880422375,8 pc Spicy Wings Combo,10 pc Grilled Wings Combo,10 pc Spicy Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo
536311416,2019851123,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Chicken Sub,15 pc Grilled Wings
10633371,7494287673,20 Oz Soda,Ranch Dip - Regular,15 pc Spicy Wings,Buffalo Fries,Ranch Dip - Large,Large Buffalo Fries
631328400,8239130646,50 pc Family Grilled Wings,2 pc Crispy Strips,Large Buffalo Fries,Cheese Dip - Large,4 pc Crispy Strips,Add 5 Spicy Wings
953137851,7912691382,Chicken Sub,32 Oz Soda,7 pc Crispy Strips,Regular Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Large
443182791,3861309319,Large Buffalo Fries,20 pc Spicy Wings,Carrot Sticks,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
664695918,5126254748,20pc Spicy Feast Deal,Add 5 Spicy Wings,25 pc Game Day Pack,10 pc Grilled Wings Combo,Veggie Sticks Spicy,Dipping Sauce
95247989,7126607717,10 pc Spicy Wings,Cheese Fries - Regular,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips
61304427,5383026715,Ranch Dip - Regular,32 Oz Soda,Cheese Fries - Regular,20 pc Grilled Wings,10 pc Grilled Wings,10 pc Spicy Wings
810367546,289936185,Ranch Dip - Regular,Regular Buffalo Fries,Veggie Sticks Spicy,Blue Cheese Dip - Regular,10 pc Spicy Wings,20 pc Grilled Wings
482383700,9526730164,Large Buffalo Fries,8 pc Crispy Strips Combo,Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
974916653,6253220378,Ranch Dip - Regular,2 pc Crispy Strips,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,10 pc Grilled Wings
58890618,9032607052,5 pc Crispy Strips Combo,3 pc Crispy Strips Combo,10 pc Spicy Wings,Ranch Dip - Regular,Veggie Sticks Spicy,15 pc Spicy Wings
149990005,3035057133,Veggie Sticks,Blue Cheese Dip - Regular,8 pc Grilled Wings Combo,4 pc Crispy Strips,10 pc Grilled Wings Combo,10 pc Grilled Wings
955920643,9543331429,Voodoo Fries - Regular,15 pc Grilled Wings,6 pc Grilled Wings Combo,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
689303580,2218756681,Ranch Dip - Regular,8 pc Spicy Wings Combo,3 pc Crispy Strips Combo,8 pc Grilled Wings Combo,Ranch Dip - Large,6 pc Spicy Wings Combo
140578576,2228460270,Ranch Dip - Regular,Large Buffalo Fries,10 pc Grilled Wings Combo,6 pc Strips Meal for 2,10 pc Spicy Wings,10 pc Grilled Wings
393910074,9543859037,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings,10 pc Spicy Wings,Large Buffalo Fries
224267046,3878460943,Ranch Dip - Large,Chicken Sub,10 pc Grilled Wings Combo,Large Buffalo Fries,8 pc Grilled Wings Combo,Large Veggie Sticks Spicy
385530207,4855291706,8 pc Grilled Wings Combo,4 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo
99823967,3267204473,Chicken Sub Combo,Ranch Dip - Regular,Veggie Sticks Spicy,8 pc Grilled Wings Combo,10 pc Spicy Wings,Fried Corn - Regular
225372624,27104138,Ranch Dip - Regular,Large Buffalo Fries,15 pc Mixed Wings,Regular Buffalo Fries,Veggie Sticks,Dipping Sauce
847794207,7813027761,20 pc Spicy Wings,Regular Buffalo Fries,20 pc Grilled Wings,Ranch Dip - Regular,Ranch Dip - Large,Cheese Dip - Regular
953934621,18776580,Dipping Sauce,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Grilled Wings Combo
633780213,6133050031,10 pc Spicy Wings,Legendary Feast Bundle,Blue Cheese Dip - Regular,Large Buffalo Fries,Regular Buffalo Fries,Ranch Dip - Regular
12674273,1335627845,Ranch Dip - Large,Large Fruit Punch,10 pc Spicy Wings,20pc Spicy Feast Deal,5 pc Crispy Strips Combo,Regular Buffalo Fries
289882192,886184725,6 pc Spicy Wings Combo,Large Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Regular,20 Oz Soda,Regular Buffalo Fries
484176499,4079870250,20pc Spicy Feast Deal,Triple Chocolate Cake,Large Fruit Punch,Fried Corn - Large,Add 5 Spicy Wings,Flavor Platter
34201489,7495555121,Fried Corn - Regular,Regular Buffalo Fries,20 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings
